hrap_id,hrapx,hrapy,county,max_win_pt,return_period
555_129,555,129,Frio,0.06,1.0
554_129,554,129,Frio,0.03,1.0
556_128,556,128,Frio,0.06,1.0
554_128,554,128,Frio,0.04,1.0
556_127,556,127,La Salle,0.06,1.0
555_127,555,127,La Salle,0.03,1.0
554_127,554,127,La Salle,0.05,1.0
553_129,553,129,Frio,0.03,1.0
552_129,552,129,Frio,0.04,1.0
551_129,551,129,Frio,0.05,1.0
553_128,553,128,Frio,0.02,1.0
551_128,551,128,Frio,0.03,1.0
553_127,553,127,La Salle,0.02,1.0
552_127,552,127,La Salle,0.03,1.0
551_127,551,127,La Salle,0.02,1.0
553_126,553,126,La Salle,0.02,1.0
552_126,552,126,La Salle,0.02,1.0
550_128,550,128,Frio,0.04,1.0
549_128,549,128,Frio,0.03,1.0
548_128,548,128,Frio,0.05,1.0
550_127,550,127,La Salle,0.02,1.0
551_126,551,126,La Salle,0.02,1.0
550_126,550,126,La Salle,0.02,1.0
549_126,549,126,La Salle,0.02,1.0
547_128,547,128,Frio,0.01,1.0
546_128,546,128,Frio,0.04,1.0
548_127,548,127,Frio,0.05,1.0
546_127,546,127,Frio,0.04,1.0
548_126,548,126,La Salle,0.05,1.0
547_126,547,126,La Salle,0.02,1.0
546_126,546,126,La Salle,0.0,0.0
545_128,545,128,Frio,0.01,1.0
544_128,544,128,Zavala,0.01,1.0
543_128,543,128,Zavala,0.01,1.0
545_127,545,127,Frio,0.03,1.0
543_127,543,127,Zavala,0.0,0.0
545_126,545,126,Dimmit,0.02,1.0
544_126,544,126,Dimmit,0.0,0.0
543_126,543,126,Dimmit,0.0,0.0
543_125,543,125,Dimmit,0.0,0.0
542_128,542,128,Zavala,0.0,0.0
541_128,541,128,Zavala,0.0,0.0
542_127,542,127,Zavala,0.0,0.0
541_127,541,127,Zavala,0.0,0.0
540_127,540,127,Zavala,0.03,1.0
542_126,542,126,Dimmit,0.0,0.0
540_126,540,126,Dimmit,0.02,1.0
542_125,542,125,Dimmit,0.0,0.0
541_125,541,125,Dimmit,0.0,0.0
540_125,540,125,Dimmit,0.02,1.0
539_127,539,127,Zavala,0.02,1.0
538_127,538,127,Zavala,0.0,0.0
537_127,537,127,Zavala,0.0,0.0
539_126,539,126,Dimmit,0.02,1.0
537_126,537,126,Zavala,0.0,0.0
539_125,539,125,Dimmit,0.02,1.0
538_125,538,125,Dimmit,0.0,0.0
537_125,537,125,Dimmit,0.0,0.0
536_127,536,127,Zavala,0.0,0.0
535_127,535,127,Zavala,0.0,0.0
534_127,534,127,Zavala,0.0,0.0
536_126,536,126,Zavala,0.0,0.0
534_126,534,126,Zavala,0.0,0.0
536_125,536,125,Dimmit,0.0,0.0
535_125,535,125,Dimmit,0.0,0.0
534_125,534,125,Dimmit,0.0,0.0
533_127,533,127,Zavala,0.0,0.0
532_127,532,127,Zavala,0.0,0.0
531_127,531,127,Zavala,0.0,0.0
533_126,533,126,Zavala,0.01,1.0
531_126,531,126,Zavala,0.0,0.0
533_125,533,125,Dimmit,0.01,1.0
532_125,532,125,Dimmit,0.01,1.0
531_125,531,125,Dimmit,0.01,1.0
532_124,532,124,Dimmit,0.02,1.0
531_124,531,124,Dimmit,0.01,1.0
530_127,530,127,Zavala,0.0,0.0
530_126,530,126,Zavala,0.0,0.0
529_126,529,126,Zavala,0.0,0.0
528_126,528,126,Zavala,0.0,0.0
530_125,530,125,Dimmit,0.0,0.0
528_125,528,125,Dimmit,0.0,0.0
530_124,530,124,Dimmit,0.0,0.0
529_124,529,124,Dimmit,0.0,0.0
528_124,528,124,Dimmit,0.0,0.0
527_126,527,126,Zavala,0.0,0.0
526_126,526,126,Maverick,0.0,0.0
525_126,525,126,Maverick,0.0,0.0
527_125,527,125,Dimmit,0.0,0.0
525_125,525,125,Maverick,0.0,0.0
527_124,527,124,Dimmit,0.0,0.0
526_124,526,124,Maverick,0.0,0.0
524_126,524,126,Maverick,0.0,0.0
523_126,523,126,Maverick,0.0,0.0
522_126,522,126,Maverick,0.0,0.0
524_125,524,125,Maverick,0.0,0.0
525_124,525,124,Maverick,0.0,0.0
524_124,524,124,Maverick,0.0,0.0
523_124,523,124,Maverick,0.0,0.0
521_126,521,126,Maverick,0.0,0.0
520_126,520,126,Maverick,0.0,0.0
522_125,522,125,Maverick,0.0,0.0
520_125,520,125,Maverick,0.0,0.0
522_124,522,124,Maverick,0.0,0.0
521_124,521,124,Maverick,0.0,0.0
520_124,520,124,Maverick,0.0,0.0
521_123,521,123,Maverick,0.0,0.0
520_123,520,123,Maverick,0.0,0.0
519_126,519,126,Maverick,0.0,0.0
518_126,518,126,Maverick,0.0,0.0
519_125,519,125,Maverick,0.0,0.0
518_125,518,125,Maverick,0.0,0.0
517_125,517,125,Maverick,0.0,0.0
519_124,519,124,Maverick,0.0,0.0
519_123,519,123,Maverick,0.0,0.0
518_129,518,129,Maverick,0.0,0.0
517_129,517,129,Maverick,0.0,0.0
516_129,516,129,Maverick,0.0,0.0
518_128,518,128,Maverick,0.0,0.0
516_128,516,128,Maverick,0.0,0.0
518_127,518,127,Maverick,0.0,0.0
517_127,517,127,Maverick,0.0,0.0
517_126,517,126,Maverick,0.0,0.0
521_129,521,129,Maverick,0.0,0.0
520_129,520,129,Maverick,0.0,0.0
519_129,519,129,Maverick,0.0,0.0
521_128,521,128,Maverick,0.0,0.0
519_128,519,128,Maverick,0.0,0.0
521_127,521,127,Maverick,0.0,0.0
520_127,520,127,Maverick,0.0,0.0
519_127,519,127,Maverick,0.0,0.0
524_129,524,129,Maverick,0.0,0.0
523_129,523,129,Maverick,0.0,0.0
522_129,522,129,Maverick,0.0,0.0
524_128,524,128,Maverick,0.0,0.0
522_128,522,128,Maverick,0.0,0.0
524_127,524,127,Maverick,0.0,0.0
523_127,523,127,Maverick,0.0,0.0
522_127,522,127,Maverick,0.0,0.0
527_130,527,130,Zavala,0.0,0.0
526_130,526,130,Maverick,0.0,0.0
527_129,527,129,Zavala,0.0,0.0
526_129,526,129,Maverick,0.0,0.0
525_129,525,129,Maverick,0.0,0.0
527_128,527,128,Zavala,0.0,0.0
525_128,525,128,Maverick,0.0,0.0
527_127,527,127,Zavala,0.0,0.0
526_127,526,127,Maverick,0.0,0.0
525_127,525,127,Maverick,0.0,0.0
530_130,530,130,Zavala,0.0,0.0
529_130,529,130,Zavala,0.0,0.0
528_130,528,130,Zavala,0.0,0.0
530_129,530,129,Zavala,0.0,0.0
528_129,528,129,Zavala,0.0,0.0
530_128,530,128,Zavala,0.0,0.0
529_128,529,128,Zavala,0.0,0.0
528_128,528,128,Zavala,0.0,0.0
529_127,529,127,Zavala,0.0,0.0
528_127,528,127,Zavala,0.0,0.0
533_130,533,130,Zavala,0.0,0.0
532_130,532,130,Zavala,0.0,0.0
531_130,531,130,Zavala,0.0,0.0
533_129,533,129,Zavala,0.0,0.0
531_129,531,129,Zavala,0.0,0.0
533_128,533,128,Zavala,0.0,0.0
